Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TS_EGMFullScenario,Chrome 72.0.3626.109,,2019-02-17 10:46:51,2019-02-17 10:52:22,5m - 31.255s,ERROR
,,,,,,
Test Cases/TC_Login,Chrome 72.0.3626.109,,2019-02-17 10:46:52,2019-02-17 10:47:15,23.081s,PASSED
"pk_Functions.CS_Login.LoginFun(findTestObject(null), ""http://192.168.0.190:8080/mof/#/"", findTestObject(""Login/Username""), findTestObject(""Login/Password""), ""AAttia"", ""123"", findTestObject(""Login/Login""))",Chrome 72.0.3626.109,,2019-02-17 10:46:52,2019-02-17 10:47:15,22.597s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Select_Screen,Chrome 72.0.3626.109,,2019-02-17 10:47:15,2019-02-17 10:47:20,4.742s,PASSED
"click(findTestObject(""NE_SideMenu""))",Chrome 72.0.3626.109,,2019-02-17 10:47:15,2019-02-17 10:47:17,1.672s,PASSED
"click(findTestObject(""NE_EventGroupManagement""))",Chrome 72.0.3626.109,,2019-02-17 10:47:17,2019-02-17 10:47:17,0.091s,PASSED
"click(findTestObject(""Event Group Managemnt/BTN_Search""))",Chrome 72.0.3626.109,,2019-02-17 10:47:17,2019-02-17 10:47:18,0.605s,PASSED
delay(2),Chrome 72.0.3626.109,,2019-02-17 10:47:18,2019-02-17 10:47:20,2.034s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Insert_Records,Chrome 72.0.3626.109,,2019-02-17 10:47:20,2019-02-17 10:47:31,11.197s,PASSED
"click(findTestObject(""Event Group Managemnt/BTN_Insert""))",Chrome 72.0.3626.109,,2019-02-17 10:47:20,2019-02-17 10:47:20,0.172s,PASSED
"pk_Functions.CS_AllPageData.AllPageDataFun(""Event Group Management/MOF_NE_Event Group ManagementObjectRepository"", ""Sheet1"", [code, arabic_des, english_des])",Chrome 72.0.3626.109,,2019-02-17 10:47:20,2019-02-17 10:47:25,4.550s,PASSED
"click(findTestObject(""BTN_Save""))",Chrome 72.0.3626.109,,2019-02-17 10:47:25,2019-02-17 10:47:25,0.084s,PASSED
delay(3),Chrome 72.0.3626.109,,2019-02-17 10:47:25,2019-02-17 10:47:28,3.001s,PASSED
