Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TS_EGMFullScenario,Chrome 71.0.3578.98,,2019-02-14 11:23:47,2019-02-14 11:24:35,47.433s,ERROR
,,,,,,
Test Cases/TC_Login,Chrome 71.0.3578.98,,2019-02-14 11:23:47,2019-02-14 11:24:03,15.972s,PASSED
"pk_Functions.CS_Login.LoginFun(findTestObject(null), ""http://192.168.0.190:8080/mof/#/"", findTestObject(""Login/Username""), findTestObject(""Login/Password""), ""AAttia"", ""123"", findTestObject(""Login/Login""))",Chrome 71.0.3578.98,,2019-02-14 11:23:48,2019-02-14 11:24:03,15.487s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Select_Screen,Chrome 71.0.3578.98,,2019-02-14 11:24:03,2019-02-14 11:24:08,4.276s,PASSED
"click(findTestObject(""NE_SideMenu""))",Chrome 71.0.3578.98,,2019-02-14 11:24:04,2019-02-14 11:24:05,1.115s,PASSED
"click(findTestObject(""NE_EventGroupManagement""))",Chrome 71.0.3578.98,,2019-02-14 11:24:05,2019-02-14 11:24:05,0.101s,PASSED
"click(findTestObject(""Event Group Managemnt/BTN_Search""))",Chrome 71.0.3578.98,,2019-02-14 11:24:05,2019-02-14 11:24:06,0.645s,PASSED
delay(2),Chrome 71.0.3578.98,,2019-02-14 11:24:06,2019-02-14 11:24:08,2.038s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Verify_Insert,Chrome 71.0.3578.98,,2019-02-14 11:24:08,2019-02-14 11:24:19,10.823s,ERROR
"click(findTestObject(""Event Group Managemnt/BTN_Clear""))",Chrome 71.0.3578.98,,2019-02-14 11:24:08,2019-02-14 11:24:08,0.091s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-02-14 11:24:08,2019-02-14 11:24:09,1.003s,PASSED
"if (search == ""SearchYes"")",Chrome 71.0.3578.98,,2019-02-14 11:24:09,2019-02-14 11:24:19,9.380s,ERROR
,,,,,,
Test Cases/Event Group Management/TC_Verify_Insert,Chrome 71.0.3578.98,,2019-02-14 11:24:19,2019-02-14 11:24:28,9.637s,ERROR
"click(findTestObject(""Event Group Managemnt/BTN_Clear""))",Chrome 71.0.3578.98,,2019-02-14 11:24:19,2019-02-14 11:24:19,0.088s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-02-14 11:24:19,2019-02-14 11:24:20,1.003s,PASSED
"if (search == ""SearchYes"")",Chrome 71.0.3578.98,,2019-02-14 11:24:20,2019-02-14 11:24:28,8.524s,ERROR
,,,,,,
Test Cases/Event Group Management/TC_Verify_Insert,Chrome 71.0.3578.98,,2019-02-14 11:24:28,2019-02-14 11:24:30,2.088s,PASSED
"click(findTestObject(""Event Group Managemnt/BTN_Clear""))",Chrome 71.0.3578.98,,2019-02-14 11:24:28,2019-02-14 11:24:28,0.070s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-02-14 11:24:28,2019-02-14 11:24:29,1.002s,PASSED
"if (search == ""SearchYes"")",Chrome 71.0.3578.98,,2019-02-14 11:24:29,2019-02-14 11:24:29,0.001s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-02-14 11:24:29,2019-02-14 11:24:30,1.001s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Verify_Insert,Chrome 71.0.3578.98,,2019-02-14 11:24:30,2019-02-14 11:24:32,2.079s,PASSED
"click(findTestObject(""Event Group Managemnt/BTN_Clear""))",Chrome 71.0.3578.98,,2019-02-14 11:24:30,2019-02-14 11:24:30,0.061s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-02-14 11:24:30,2019-02-14 11:24:31,1.001s,PASSED
"if (search == ""SearchYes"")",Chrome 71.0.3578.98,,2019-02-14 11:24:31,2019-02-14 11:24:31,0.001s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-02-14 11:24:31,2019-02-14 11:24:32,1.002s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Verify_Insert,Chrome 71.0.3578.98,,2019-02-14 11:24:32,2019-02-14 11:24:35,2.116s,PASSED
"click(findTestObject(""Event Group Managemnt/BTN_Clear""))",Chrome 71.0.3578.98,,2019-02-14 11:24:32,2019-02-14 11:24:32,0.090s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-02-14 11:24:32,2019-02-14 11:24:34,1.003s,PASSED
"if (search == ""SearchYes"")",Chrome 71.0.3578.98,,2019-02-14 11:24:34,2019-02-14 11:24:34,0.001s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-02-14 11:24:34,2019-02-14 11:24:35,1.001s,PASSED
