Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TS_ClickUpdate_Delete,Chrome 71.0.3578.98,,2019-02-06 16:25:00,2019-02-06 16:27:22,2m - 21.534s,FAILED
,,,,,,
Test Cases/TC_Login,Chrome 71.0.3578.98,,2019-02-06 16:25:02,2019-02-06 16:25:34,32.048s,PASSED
"pk_Functions.CS_Login.LoginFun(findTestObject(null), ""http://192.168.0.190:8080/mof/#/"", findTestObject(""Login/Username""), findTestObject(""Login/Password""), ""AAttia"", ""123"", findTestObject(""Login/Login""))",Chrome 71.0.3578.98,,2019-02-06 16:25:03,2019-02-06 16:25:34,31.233s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Select_Screen,Chrome 71.0.3578.98,,2019-02-06 16:25:34,2019-02-06 16:25:40,5.580s,PASSED
"click(findTestObject(""NE_SideMenu""))",Chrome 71.0.3578.98,,2019-02-06 16:25:35,2019-02-06 16:25:37,2.400s,PASSED
"click(findTestObject(""NE_EventGroupManagement""))",Chrome 71.0.3578.98,,2019-02-06 16:25:37,2019-02-06 16:25:37,0.126s,PASSED
"click(findTestObject(""Event Group Managemnt/BTN_Search""))",Chrome 71.0.3578.98,,2019-02-06 16:25:37,2019-02-06 16:25:38,0.654s,PASSED
delay(2),Chrome 71.0.3578.98,,2019-02-06 16:25:38,2019-02-06 16:25:40,2.044s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Update and Delete test,Chrome 71.0.3578.98,,2019-02-06 16:25:40,2019-02-06 16:26:28,48.349s,FAILED
delay(1),Chrome 71.0.3578.98,,2019-02-06 16:25:40,2019-02-06 16:25:41,1.002s,PASSED
"pk_Functions.CS_ClickingonUpdateorDeletebutton_Fulltabl.SelectRecordFromWebtableFun(ActionType, 0, 3, ""Event Group Management/MOF_NE_Event Group ManagementObjectRepository"", ""Sheet1"", Code)",Chrome 71.0.3578.98,,2019-02-06 16:25:41,2019-02-06 16:25:55,14.187s,PASSED
"if (ActionType == ""Update"")",Chrome 71.0.3578.98,,2019-02-06 16:25:55,2019-02-06 16:26:28,32.803s,FAILED
,,,,,,
Test Cases/Event Group Management/TC_Update and Delete test,Chrome 71.0.3578.98,,2019-02-06 16:26:28,2019-02-06 16:27:08,39.367s,FAILED
delay(1),Chrome 71.0.3578.98,,2019-02-06 16:26:28,2019-02-06 16:26:29,1.002s,PASSED
"pk_Functions.CS_ClickingonUpdateorDeletebutton_Fulltabl.SelectRecordFromWebtableFun(ActionType, 0, 3, ""Event Group Management/MOF_NE_Event Group ManagementObjectRepository"", ""Sheet1"", Code)",Chrome 71.0.3578.98,,2019-02-06 16:26:29,2019-02-06 16:26:36,6.269s,PASSED
"if (ActionType == ""Update"")",Chrome 71.0.3578.98,,2019-02-06 16:26:36,2019-02-06 16:27:08,32.065s,FAILED
,,,,,,
Test Cases/Event Group Management/TC_Update and Delete test,Chrome 71.0.3578.98,,2019-02-06 16:27:08,2019-02-06 16:27:15,7.165s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-02-06 16:27:08,2019-02-06 16:27:09,1.003s,PASSED
"pk_Functions.CS_ClickingonUpdateorDeletebutton_Fulltabl.SelectRecordFromWebtableFun(ActionType, 0, 3, ""Event Group Management/MOF_NE_Event Group ManagementObjectRepository"", ""Sheet1"", Code)",Chrome 71.0.3578.98,,2019-02-06 16:27:09,2019-02-06 16:27:15,6.136s,PASSED
"if (ActionType == ""Update"")",Chrome 71.0.3578.98,,2019-02-06 16:27:15,2019-02-06 16:27:15,0.002s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Update and Delete test,Chrome 71.0.3578.98,,2019-02-06 16:27:15,2019-02-06 16:27:22,7.148s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-02-06 16:27:15,2019-02-06 16:27:16,1.001s,PASSED
"pk_Functions.CS_ClickingonUpdateorDeletebutton_Fulltabl.SelectRecordFromWebtableFun(ActionType, 0, 3, ""Event Group Management/MOF_NE_Event Group ManagementObjectRepository"", ""Sheet1"", Code)",Chrome 71.0.3578.98,,2019-02-06 16:27:16,2019-02-06 16:27:22,6.109s,PASSED
"if (ActionType == ""Update"")",Chrome 71.0.3578.98,,2019-02-06 16:27:22,2019-02-06 16:27:22,0.002s,PASSED
