Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TS_Event Group Management (1),Chrome 71.0.3578.98,,2019-01-28 14:45:29,2019-01-28 14:48:15,2m - 46.805s,FAILED
,,,,,,
Test Cases/TC_Login,Chrome 71.0.3578.98,,2019-01-28 14:45:29,2019-01-28 14:45:42,13.411s,PASSED
pk_Functions.CS_Login.LoginFun,Chrome 71.0.3578.98,,2019-01-28 14:45:29,2019-01-28 14:45:42,12.938s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Insert,Chrome 71.0.3578.98,,2019-01-28 14:45:42,2019-01-28 14:45:51,8.846s,PASSED
click,Chrome 71.0.3578.98,,2019-01-28 14:45:43,2019-01-28 14:45:44,1.685s,PASSED
click,Chrome 71.0.3578.98,,2019-01-28 14:45:44,2019-01-28 14:45:45,0.096s,PASSED
click,Chrome 71.0.3578.98,,2019-01-28 14:45:45,2019-01-28 14:45:45,0.706s,PASSED
pk_Functions.CS_AllPageData.AllPageDataFun,Chrome 71.0.3578.98,,2019-01-28 14:45:45,2019-01-28 14:45:50,4.761s,PASSED
click,Chrome 71.0.3578.98,,2019-01-28 14:45:50,2019-01-28 14:45:50,0.083s,PASSED
delay,Chrome 71.0.3578.98,,2019-01-28 14:45:50,2019-01-28 14:45:51,1.005s,PASSED
click,Chrome 71.0.3578.98,,2019-01-28 14:45:51,2019-01-28 14:45:51,0.147s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Insert,Chrome 71.0.3578.98,,2019-01-28 14:45:51,2019-01-28 14:46:23,31.840s,FAILED
click,Chrome 71.0.3578.98,,2019-01-28 14:45:51,2019-01-28 14:45:51,0.080s,PASSED
click,Chrome 71.0.3578.98,,2019-01-28 14:45:51,2019-01-28 14:46:23,31.740s,FAILED
,,,,,,
Test Cases/Event Group Management/TC_Insert,Chrome 71.0.3578.98,,2019-01-28 14:46:23,2019-01-28 14:46:28,5.215s,PASSED
click,Chrome 71.0.3578.98,,2019-01-28 14:46:23,2019-01-28 14:46:23,0.100s,PASSED
click,Chrome 71.0.3578.98,,2019-01-28 14:46:23,2019-01-28 14:46:23,0.072s,PASSED
click,Chrome 71.0.3578.98,,2019-01-28 14:46:23,2019-01-28 14:46:23,0.113s,PASSED
pk_Functions.CS_AllPageData.AllPageDataFun,Chrome 71.0.3578.98,,2019-01-28 14:46:23,2019-01-28 14:46:27,3.656s,PASSED
click,Chrome 71.0.3578.98,,2019-01-28 14:46:27,2019-01-28 14:46:27,0.104s,PASSED
delay,Chrome 71.0.3578.98,,2019-01-28 14:46:27,2019-01-28 14:46:28,1.002s,PASSED
click,Chrome 71.0.3578.98,,2019-01-28 14:46:28,2019-01-28 14:46:28,0.144s,PASSED
,,,,,,
