Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TS_Event Group Management (1),Chrome 71.0.3578.98,,2019-01-27 11:47:07,2019-01-27 11:50:14,3m - 7.666s,ERROR
,,,,,,
Test Cases/TC_Login,Chrome 71.0.3578.98,,2019-01-27 11:47:07,2019-01-27 11:47:21,14.197s,PASSED
pk_Functions.CS_Login.LoginFun,Chrome 71.0.3578.98,,2019-01-27 11:47:08,2019-01-27 11:47:21,13.671s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Insert,Chrome 71.0.3578.98,,2019-01-27 11:47:21,2019-01-27 11:47:35,13.410s,PASSED
pk_Functions.CS_AllPageData.AllPageDataFun,Chrome 71.0.3578.98,,2019-01-27 11:47:22,2019-01-27 11:47:34,12.001s,PASSED
delay,Chrome 71.0.3578.98,,2019-01-27 11:47:34,2019-01-27 11:47:35,1.002s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Insert,Chrome 71.0.3578.98,,2019-01-27 11:47:35,2019-01-27 11:47:43,8.176s,PASSED
pk_Functions.CS_AllPageData.AllPageDataFun,Chrome 71.0.3578.98,,2019-01-27 11:47:35,2019-01-27 11:47:42,7.141s,PASSED
delay,Chrome 71.0.3578.98,,2019-01-27 11:47:42,2019-01-27 11:47:43,1.002s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Insert,Chrome 71.0.3578.98,,2019-01-27 11:47:43,2019-01-27 11:47:51,8.136s,PASSED
pk_Functions.CS_AllPageData.AllPageDataFun,Chrome 71.0.3578.98,,2019-01-27 11:47:43,2019-01-27 11:47:50,7.132s,PASSED
delay,Chrome 71.0.3578.98,,2019-01-27 11:47:50,2019-01-27 11:47:51,1.001s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Insert,Chrome 71.0.3578.98,,2019-01-27 11:47:51,2019-01-27 11:47:59,8.194s,PASSED
pk_Functions.CS_AllPageData.AllPageDataFun,Chrome 71.0.3578.98,,2019-01-27 11:47:51,2019-01-27 11:47:58,7.185s,PASSED
delay,Chrome 71.0.3578.98,,2019-01-27 11:47:58,2019-01-27 11:47:59,1.002s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Insert,Chrome 71.0.3578.98,,2019-01-27 11:47:59,2019-01-27 11:48:07,8.060s,PASSED
pk_Functions.CS_AllPageData.AllPageDataFun,Chrome 71.0.3578.98,,2019-01-27 11:47:59,2019-01-27 11:48:06,7.037s,PASSED
delay,Chrome 71.0.3578.98,,2019-01-27 11:48:06,2019-01-27 11:48:07,1.002s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Insert,Chrome 71.0.3578.98,,2019-01-27 11:48:07,2019-01-27 11:48:15,8.066s,PASSED
pk_Functions.CS_AllPageData.AllPageDataFun,Chrome 71.0.3578.98,,2019-01-27 11:48:07,2019-01-27 11:48:14,7.052s,PASSED
delay,Chrome 71.0.3578.98,,2019-01-27 11:48:14,2019-01-27 11:48:15,1.003s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Insert,Chrome 71.0.3578.98,,2019-01-27 11:48:15,2019-01-27 11:48:24,8.072s,PASSED
pk_Functions.CS_AllPageData.AllPageDataFun,Chrome 71.0.3578.98,,2019-01-27 11:48:15,2019-01-27 11:48:23,7.052s,PASSED
delay,Chrome 71.0.3578.98,,2019-01-27 11:48:23,2019-01-27 11:48:24,1.001s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Insert,Chrome 71.0.3578.98,,2019-01-27 11:48:24,2019-01-27 11:48:32,8.076s,PASSED
pk_Functions.CS_AllPageData.AllPageDataFun,Chrome 71.0.3578.98,,2019-01-27 11:48:24,2019-01-27 11:48:31,7.063s,PASSED
delay,Chrome 71.0.3578.98,,2019-01-27 11:48:31,2019-01-27 11:48:32,1.003s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Verify_Insert,Chrome 71.0.3578.98,,2019-01-27 11:48:32,2019-01-27 11:48:32,0.278s,ERROR
pk_Functions.CS_ValidateSearchParameters.ValidateSearchParameters,Chrome 71.0.3578.98,,2019-01-27 11:48:32,2019-01-27 11:48:32,0.058s,ERROR
,,,,,,
