Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TS_Event Group Management (1),Chrome 71.0.3578.98,,2019-01-28 14:37:58,2019-01-28 14:40:57,2m - 59.206s,FAILED
,,,,,,
Test Cases/TC_Login,Chrome 71.0.3578.98,,2019-01-28 14:37:59,2019-01-28 14:38:17,18.344s,PASSED
pk_Functions.CS_Login.LoginFun,Chrome 71.0.3578.98,,2019-01-28 14:37:59,2019-01-28 14:38:17,17.737s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Insert,Chrome 71.0.3578.98,,2019-01-28 14:38:17,2019-01-28 14:38:27,9.703s,PASSED
delay,Chrome 71.0.3578.98,,2019-01-28 14:38:18,2019-01-28 14:38:19,1.056s,PASSED
click,Chrome 71.0.3578.98,,2019-01-28 14:38:19,2019-01-28 14:38:19,0.714s,PASSED
click,Chrome 71.0.3578.98,,2019-01-28 14:38:19,2019-01-28 14:38:19,0.096s,PASSED
click,Chrome 71.0.3578.98,,2019-01-28 14:38:19,2019-01-28 14:38:21,1.087s,PASSED
pk_Functions.CS_AllPageData.AllPageDataFun,Chrome 71.0.3578.98,,2019-01-28 14:38:21,2019-01-28 14:38:26,5.154s,PASSED
click,Chrome 71.0.3578.98,,2019-01-28 14:38:26,2019-01-28 14:38:26,0.081s,PASSED
delay,Chrome 71.0.3578.98,,2019-01-28 14:38:26,2019-01-28 14:38:27,1.008s,PASSED
click,Chrome 71.0.3578.98,,2019-01-28 14:38:27,2019-01-28 14:38:27,0.162s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Insert,Chrome 71.0.3578.98,,2019-01-28 14:38:27,2019-01-28 14:38:59,32.186s,FAILED
delay,Chrome 71.0.3578.98,,2019-01-28 14:38:27,2019-01-28 14:38:28,1.006s,PASSED
click,Chrome 71.0.3578.98,,2019-01-28 14:38:28,2019-01-28 14:38:28,0.113s,PASSED
click,Chrome 71.0.3578.98,,2019-01-28 14:38:28,2019-01-28 14:38:59,31.050s,FAILED
,,,,,,
Test Cases/Event Group Management/TC_Insert,Chrome 71.0.3578.98,,2019-01-28 14:38:59,2019-01-28 14:39:06,6.380s,PASSED
delay,Chrome 71.0.3578.98,,2019-01-28 14:38:59,2019-01-28 14:39:00,1.010s,PASSED
click,Chrome 71.0.3578.98,,2019-01-28 14:39:00,2019-01-28 14:39:00,0.100s,PASSED
click,Chrome 71.0.3578.98,,2019-01-28 14:39:00,2019-01-28 14:39:00,0.081s,PASSED
click,Chrome 71.0.3578.98,,2019-01-28 14:39:00,2019-01-28 14:39:00,0.133s,PASSED
pk_Functions.CS_AllPageData.AllPageDataFun,Chrome 71.0.3578.98,,2019-01-28 14:39:00,2019-01-28 14:39:04,3.727s,PASSED
click,Chrome 71.0.3578.98,,2019-01-28 14:39:04,2019-01-28 14:39:04,0.114s,PASSED
delay,Chrome 71.0.3578.98,,2019-01-28 14:39:04,2019-01-28 14:39:05,1.018s,PASSED
