Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TS_EGMFullScenario,Chrome 71.0.3578.98,,2019-02-13 16:45:57,2019-02-13 16:47:33,1m - 35.991s,FAILED
,,,,,,
Test Cases/TC_Login,Chrome 71.0.3578.98,,2019-02-13 16:45:57,2019-02-13 16:46:21,23.873s,PASSED
"pk_Functions.CS_Login.LoginFun(findTestObject(null), ""http://192.168.0.190:8080/mof/#/"", findTestObject(""Login/Username""), findTestObject(""Login/Password""), ""AAttia"", ""123"", findTestObject(""Login/Login""))",Chrome 71.0.3578.98,,2019-02-13 16:45:58,2019-02-13 16:46:21,23.195s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Select_Screen,Chrome 71.0.3578.98,,2019-02-13 16:46:21,2019-02-13 16:46:27,6.361s,PASSED
"click(findTestObject(""NE_SideMenu""))",Chrome 71.0.3578.98,,2019-02-13 16:46:21,2019-02-13 16:46:24,2.705s,PASSED
"click(findTestObject(""NE_EventGroupManagement""))",Chrome 71.0.3578.98,,2019-02-13 16:46:24,2019-02-13 16:46:24,0.092s,PASSED
"click(findTestObject(""Event Group Managemnt/BTN_Search""))",Chrome 71.0.3578.98,,2019-02-13 16:46:24,2019-02-13 16:46:25,1.152s,PASSED
delay(2),Chrome 71.0.3578.98,,2019-02-13 16:46:25,2019-02-13 16:46:27,2.031s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Insert_Records,Chrome 71.0.3578.98,,2019-02-13 16:46:27,2019-02-13 16:46:39,11.477s,PASSED
"click(findTestObject(""Event Group Managemnt/BTN_Insert""))",Chrome 71.0.3578.98,,2019-02-13 16:46:27,2019-02-13 16:46:28,0.161s,PASSED
"pk_Functions.CS_AllPageData.AllPageDataFun(""Event Group Management/MOF_NE_Event Group ManagementObjectRepository"", ""Sheet1"", [code, arabic_des, english_des])",Chrome 71.0.3578.98,,2019-02-13 16:46:28,2019-02-13 16:46:32,4.831s,PASSED
"click(findTestObject(""BTN_Save""))",Chrome 71.0.3578.98,,2019-02-13 16:46:32,2019-02-13 16:46:33,0.086s,PASSED
delay(3),Chrome 71.0.3578.98,,2019-02-13 16:46:33,2019-02-13 16:46:36,3.003s,PASSED
"click(findTestObject(""Event Group Managemnt/BTN_Back (1)""))",Chrome 71.0.3578.98,,2019-02-13 16:46:36,2019-02-13 16:46:36,0.189s,PASSED
