Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TS_EGMFullScenario,Chrome 71.0.3578.98,,2019-02-14 12:58:52,2019-02-14 12:59:30,38.750s,PASSED
,,,,,,
Test Cases/TC_Login,Chrome 71.0.3578.98,,2019-02-14 12:58:52,2019-02-14 12:59:07,15.001s,PASSED
"pk_Functions.CS_Login.LoginFun(findTestObject(null), ""http://192.168.0.190:8080/mof/#/"", findTestObject(""Login/Username""), findTestObject(""Login/Password""), ""AAttia"", ""123"", findTestObject(""Login/Login""))",Chrome 71.0.3578.98,,2019-02-14 12:58:53,2019-02-14 12:59:07,14.529s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Select_Screen,Chrome 71.0.3578.98,,2019-02-14 12:59:07,2019-02-14 12:59:13,5.867s,PASSED
"click(findTestObject(""NE_SideMenu""))",Chrome 71.0.3578.98,,2019-02-14 12:59:07,2019-02-14 12:59:10,2.699s,PASSED
"click(findTestObject(""NE_EventGroupManagement""))",Chrome 71.0.3578.98,,2019-02-14 12:59:10,2019-02-14 12:59:10,0.098s,PASSED
"click(findTestObject(""Event Group Managemnt/BTN_Search""))",Chrome 71.0.3578.98,,2019-02-14 12:59:10,2019-02-14 12:59:11,0.657s,PASSED
delay(2),Chrome 71.0.3578.98,,2019-02-14 12:59:11,2019-02-14 12:59:13,2.035s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Verify_Insert,Chrome 71.0.3578.98,,2019-02-14 12:59:13,2019-02-14 12:59:21,7.785s,PASSED
"if (search == ""SearchYes"")",Chrome 71.0.3578.98,,2019-02-14 12:59:13,2019-02-14 12:59:20,6.472s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-02-14 12:59:20,2019-02-14 12:59:21,1.004s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Verify_Insert,Chrome 71.0.3578.98,,2019-02-14 12:59:21,2019-02-14 12:59:27,6.615s,PASSED
"if (search == ""SearchYes"")",Chrome 71.0.3578.98,,2019-02-14 12:59:21,2019-02-14 12:59:26,5.608s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-02-14 12:59:26,2019-02-14 12:59:27,1.001s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Verify_Insert,Chrome 71.0.3578.98,,2019-02-14 12:59:27,2019-02-14 12:59:28,1.021s,PASSED
"if (search == ""SearchYes"")",Chrome 71.0.3578.98,,2019-02-14 12:59:27,2019-02-14 12:59:27,0.000s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-02-14 12:59:27,2019-02-14 12:59:28,1.001s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Verify_Insert,Chrome 71.0.3578.98,,2019-02-14 12:59:28,2019-02-14 12:59:29,1.028s,PASSED
"if (search == ""SearchYes"")",Chrome 71.0.3578.98,,2019-02-14 12:59:28,2019-02-14 12:59:28,0.000s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-02-14 12:59:28,2019-02-14 12:59:29,1.002s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Verify_Insert,Chrome 71.0.3578.98,,2019-02-14 12:59:29,2019-02-14 12:59:30,1.023s,PASSED
"if (search == ""SearchYes"")",Chrome 71.0.3578.98,,2019-02-14 12:59:29,2019-02-14 12:59:29,0.000s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-02-14 12:59:29,2019-02-14 12:59:30,1.000s,PASSED
