Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TS_Event Group Management (1),Chrome 71.0.3578.98,,2019-01-28 15:05:26,2019-01-28 15:06:25,58.271s,ERROR
,,,,,,
Test Cases/TC_Login,Chrome 71.0.3578.98,,2019-01-28 15:05:27,2019-01-28 15:05:40,12.806s,PASSED
pk_Functions.CS_Login.LoginFun,Chrome 71.0.3578.98,,2019-01-28 15:05:27,2019-01-28 15:05:40,12.350s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Select_Screen,Chrome 71.0.3578.98,,2019-01-28 15:05:40,2019-01-28 15:05:41,1.626s,PASSED
click,Chrome 71.0.3578.98,,2019-01-28 15:05:40,2019-01-28 15:05:41,1.124s,PASSED
click,Chrome 71.0.3578.98,,2019-01-28 15:05:41,2019-01-28 15:05:41,0.091s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Insert,Chrome 71.0.3578.98,,2019-01-28 15:05:41,2019-01-28 15:05:48,6.998s,PASSED
click,Chrome 71.0.3578.98,,2019-01-28 15:05:42,2019-01-28 15:05:42,0.647s,PASSED
pk_Functions.CS_AllPageData.AllPageDataFun,Chrome 71.0.3578.98,,2019-01-28 15:05:42,2019-01-28 15:05:47,4.827s,PASSED
click,Chrome 71.0.3578.98,,2019-01-28 15:05:47,2019-01-28 15:05:47,0.087s,PASSED
delay,Chrome 71.0.3578.98,,2019-01-28 15:05:47,2019-01-28 15:05:48,1.004s,PASSED
click,Chrome 71.0.3578.98,,2019-01-28 15:05:48,2019-01-28 15:05:48,0.154s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Insert,Chrome 71.0.3578.98,,2019-01-28 15:05:48,2019-01-28 15:05:53,4.983s,PASSED
click,Chrome 71.0.3578.98,,2019-01-28 15:05:48,2019-01-28 15:05:48,0.120s,PASSED
pk_Functions.CS_AllPageData.AllPageDataFun,Chrome 71.0.3578.98,,2019-01-28 15:05:48,2019-01-28 15:05:52,3.590s,PASSED
click,Chrome 71.0.3578.98,,2019-01-28 15:05:52,2019-01-28 15:05:52,0.081s,PASSED
delay,Chrome 71.0.3578.98,,2019-01-28 15:05:52,2019-01-28 15:05:53,1.004s,PASSED
click,Chrome 71.0.3578.98,,2019-01-28 15:05:53,2019-01-28 15:05:53,0.163s,PASSED
,,,,,,
