Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TS_ClickUpdate_Delete,Chrome 71.0.3578.98,,2019-02-04 11:46:07,2019-02-04 11:47:49,1m - 42.225s,PASSED
,,,,,,
Test Cases/TC_Login,Chrome 71.0.3578.98,,2019-02-04 11:46:07,2019-02-04 11:46:22,14.978s,PASSED
"pk_Functions.CS_Login.LoginFun(findTestObject(null), ""http://192.168.0.190:8080/mof/#/"", findTestObject(""Login/Username""), findTestObject(""Login/Password""), ""AAttia"", ""123"", findTestObject(""Login/Login""))",Chrome 71.0.3578.98,,2019-02-04 11:46:07,2019-02-04 11:46:22,14.437s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Select_Screen,Chrome 71.0.3578.98,,2019-02-04 11:46:22,2019-02-04 11:46:26,4.296s,PASSED
"click(findTestObject(""NE_SideMenu""))",Chrome 71.0.3578.98,,2019-02-04 11:46:22,2019-02-04 11:46:23,1.151s,PASSED
"click(findTestObject(""NE_EventGroupManagement""))",Chrome 71.0.3578.98,,2019-02-04 11:46:23,2019-02-04 11:46:24,0.107s,PASSED
"click(findTestObject(""Event Group Managemnt/BTN_Search""))",Chrome 71.0.3578.98,,2019-02-04 11:46:24,2019-02-04 11:46:24,0.623s,PASSED
delay(2),Chrome 71.0.3578.98,,2019-02-04 11:46:24,2019-02-04 11:46:26,2.048s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Click on Search Button,Chrome 71.0.3578.98,,2019-02-04 11:46:26,2019-02-04 11:46:28,1.367s,PASSED
"click(findTestObject(""Event Group Managemnt/BTN_Search""))",Chrome 71.0.3578.98,,2019-02-04 11:46:26,2019-02-04 11:46:27,0.057s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-02-04 11:46:27,2019-02-04 11:46:28,1.001s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_UpdateRecord,Chrome 71.0.3578.98,,2019-02-04 11:46:28,2019-02-04 11:46:44,16.636s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-02-04 11:46:28,2019-02-04 11:46:29,1.002s,PASSED
"pk_Functions.CS_ClickingonUpdateorDeletebutton.SelectRecordFromWebtableFun(ActionType, 0, 3, ""Event Group Management/MOF_NE_Event Group ManagementObjectRepository"", ""Sheet1"", Code)",Chrome 71.0.3578.98,,2019-02-04 11:46:29,2019-02-04 11:46:38,9.437s,PASSED
"if (ActionType == ""Update"")",Chrome 71.0.3578.98,,2019-02-04 11:46:38,2019-02-04 11:46:44,5.880s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_UpdateRecord,Chrome 71.0.3578.98,,2019-02-04 11:46:44,2019-02-04 11:46:59,15.205s,PASSED
