Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TS_ClickUpdate_Delete,Chrome 71.0.3578.98,,2019-02-03 12:44:00,2019-02-03 12:45:57,1m - 57.056s,PASSED
,,,,,,
Test Cases/TC_Login,Chrome 71.0.3578.98,,2019-02-03 12:44:00,2019-02-03 12:44:27,27.195s,PASSED
"pk_Functions.CS_Login.LoginFun(findTestObject(null), ""http://192.168.0.190:8080/mof/#/"", findTestObject(""Login/Username""), findTestObject(""Login/Password""), ""AAttia"", ""123"", findTestObject(""Login/Login""))",Chrome 71.0.3578.98,,2019-02-03 12:44:01,2019-02-03 12:44:25,23.643s,PASSED
"click(findTestObject(""NE_SideMenu""))",Chrome 71.0.3578.98,,2019-02-03 12:44:25,2019-02-03 12:44:26,1.727s,PASSED
"click(findTestObject(""NE_EventGroupManagement""))",Chrome 71.0.3578.98,,2019-02-03 12:44:26,2019-02-03 12:44:27,0.152s,PASSED
"click(findTestObject(""Event Group Managemnt/BTN_Search""))",Chrome 71.0.3578.98,,2019-02-03 12:44:27,2019-02-03 12:44:27,0.849s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Update and Delete test,Chrome 71.0.3578.98,,2019-02-03 12:44:27,2019-02-03 12:44:44,16.939s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-02-03 12:44:28,2019-02-03 12:44:29,1.024s,PASSED
"pk_Functions.CS_ClickingonUpdateorDeletebutton.SelectRecordFromWebtableFun(ActionType, 0, 3, ""Event Group Management/MOF_NE_Event Group ManagementObjectRepository"", ""Sheet1"", ""Event Group Management/MOF_NE_Event Group ManagementData"", ""Sheet1"", Code)",Chrome 71.0.3578.98,,2019-02-03 12:44:29,2019-02-03 12:44:39,10.030s,PASSED
"if (ActionType == ""Update"")",Chrome 71.0.3578.98,,2019-02-03 12:44:39,2019-02-03 12:44:44,5.199s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Update and Delete test,Chrome 71.0.3578.98,,2019-02-03 12:44:44,2019-02-03 12:45:00,15.159s,PASSED
delay(1),Chrome 71.0.3578.98,,2019-02-03 12:44:44,2019-02-03 12:44:45,1.002s,PASSED
"pk_Functions.CS_ClickingonUpdateorDeletebutton.SelectRecordFromWebtableFun(ActionType, 0, 3, ""Event Group Management/MOF_NE_Event Group ManagementObjectRepository"", ""Sheet1"", ""Event Group Management/MOF_NE_Event Group ManagementData"", ""Sheet1"", Code)",Chrome 71.0.3578.98,,2019-02-03 12:44:45,2019-02-03 12:44:54,9.023s,PASSED
