Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TS_Event Group Management (1),Chrome 71.0.3578.98,,2019-01-27 13:05:05,2019-01-27 13:21:38,16m - 33.375s,ERROR
,,,,,,
Test Cases/TC_Login,Chrome 71.0.3578.98,,2019-01-27 13:05:05,2019-01-27 13:05:20,14.742s,PASSED
pk_Functions.CS_Login.LoginFun,Chrome 71.0.3578.98,,2019-01-27 13:05:06,2019-01-27 13:05:20,14.312s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Insert,Chrome 71.0.3578.98,,2019-01-27 13:05:20,2019-01-27 13:05:33,12.859s,PASSED
pk_Functions.CS_AllPageData.AllPageDataFun,Chrome 71.0.3578.98,,2019-01-27 13:05:20,2019-01-27 13:05:32,11.456s,PASSED
delay,Chrome 71.0.3578.98,,2019-01-27 13:05:32,2019-01-27 13:05:33,1.003s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Insert,Chrome 71.0.3578.98,,2019-01-27 13:05:33,2019-01-27 13:05:41,8.060s,PASSED
pk_Functions.CS_AllPageData.AllPageDataFun,Chrome 71.0.3578.98,,2019-01-27 13:05:33,2019-01-27 13:05:40,7.048s,PASSED
delay,Chrome 71.0.3578.98,,2019-01-27 13:05:40,2019-01-27 13:05:41,1.003s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Insert,Chrome 71.0.3578.98,,2019-01-27 13:05:41,2019-01-27 13:05:49,8.054s,PASSED
pk_Functions.CS_AllPageData.AllPageDataFun,Chrome 71.0.3578.98,,2019-01-27 13:05:41,2019-01-27 13:05:48,7.047s,PASSED
delay,Chrome 71.0.3578.98,,2019-01-27 13:05:48,2019-01-27 13:05:49,1.003s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Insert,Chrome 71.0.3578.98,,2019-01-27 13:05:49,2019-01-27 13:05:57,8.113s,PASSED
pk_Functions.CS_AllPageData.AllPageDataFun,Chrome 71.0.3578.98,,2019-01-27 13:05:49,2019-01-27 13:05:56,7.101s,PASSED
delay,Chrome 71.0.3578.98,,2019-01-27 13:05:56,2019-01-27 13:05:57,1.002s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Insert,Chrome 71.0.3578.98,,2019-01-27 13:05:57,2019-01-27 13:06:05,8.022s,PASSED
pk_Functions.CS_AllPageData.AllPageDataFun,Chrome 71.0.3578.98,,2019-01-27 13:05:57,2019-01-27 13:06:04,7.012s,PASSED
delay,Chrome 71.0.3578.98,,2019-01-27 13:06:04,2019-01-27 13:06:05,1.002s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Insert,Chrome 71.0.3578.98,,2019-01-27 13:06:05,2019-01-27 13:06:13,8.011s,PASSED
pk_Functions.CS_AllPageData.AllPageDataFun,Chrome 71.0.3578.98,,2019-01-27 13:06:05,2019-01-27 13:06:12,7.000s,PASSED
delay,Chrome 71.0.3578.98,,2019-01-27 13:06:12,2019-01-27 13:06:13,1.002s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Insert,Chrome 71.0.3578.98,,2019-01-27 13:06:13,2019-01-27 13:06:21,7.992s,PASSED
pk_Functions.CS_AllPageData.AllPageDataFun,Chrome 71.0.3578.98,,2019-01-27 13:06:13,2019-01-27 13:06:20,6.972s,PASSED
delay,Chrome 71.0.3578.98,,2019-01-27 13:06:20,2019-01-27 13:06:21,1.003s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Insert,Chrome 71.0.3578.98,,2019-01-27 13:06:21,2019-01-27 13:06:29,8.114s,PASSED
