Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TS_Event Group Management (1),Chrome 71.0.3578.98,,2019-01-23 09:43:22,2019-01-23 09:45:35,2m - 12.625s,ERROR
,,,,,,
Test Cases/TC_Login,Chrome 71.0.3578.98,,2019-01-23 09:43:22,2019-01-23 09:43:40,17.875s,PASSED
pk_Functions.CS_Login.LoginFun,Chrome 71.0.3578.98,,2019-01-23 09:43:23,2019-01-23 09:43:40,17.455s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Insert,Chrome 71.0.3578.98,,2019-01-23 09:43:40,2019-01-23 09:43:54,13.199s,PASSED
pk_Functions.CS_AllPageData.AllPageDataFun,Chrome 71.0.3578.98,,2019-01-23 09:43:41,2019-01-23 09:43:53,11.712s,PASSED
delay,Chrome 71.0.3578.98,,2019-01-23 09:43:53,2019-01-23 09:43:54,1.002s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Insert,Chrome 71.0.3578.98,,2019-01-23 09:43:54,2019-01-23 09:44:02,7.982s,PASSED
pk_Functions.CS_AllPageData.AllPageDataFun,Chrome 71.0.3578.98,,2019-01-23 09:43:54,2019-01-23 09:44:01,6.969s,PASSED
delay,Chrome 71.0.3578.98,,2019-01-23 09:44:01,2019-01-23 09:44:02,1.003s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Insert,Chrome 71.0.3578.98,,2019-01-23 09:44:02,2019-01-23 09:44:10,8.096s,PASSED
pk_Functions.CS_AllPageData.AllPageDataFun,Chrome 71.0.3578.98,,2019-01-23 09:44:02,2019-01-23 09:44:09,7.075s,PASSED
delay,Chrome 71.0.3578.98,,2019-01-23 09:44:09,2019-01-23 09:44:10,1.004s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Insert,Chrome 71.0.3578.98,,2019-01-23 09:44:10,2019-01-23 09:44:18,8.046s,PASSED
pk_Functions.CS_AllPageData.AllPageDataFun,Chrome 71.0.3578.98,,2019-01-23 09:44:10,2019-01-23 09:44:17,7.007s,PASSED
delay,Chrome 71.0.3578.98,,2019-01-23 09:44:17,2019-01-23 09:44:18,1.003s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Insert,Chrome 71.0.3578.98,,2019-01-23 09:44:18,2019-01-23 09:44:26,7.992s,PASSED
pk_Functions.CS_AllPageData.AllPageDataFun,Chrome 71.0.3578.98,,2019-01-23 09:44:18,2019-01-23 09:44:25,6.971s,PASSED
delay,Chrome 71.0.3578.98,,2019-01-23 09:44:25,2019-01-23 09:44:26,1.002s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Verify_Insert,Chrome 71.0.3578.98,,2019-01-23 09:44:26,2019-01-23 09:44:28,2.433s,PASSED
pk_Functions.CS_ValidateSearchParameters.ValidateSearchParameters,Chrome 71.0.3578.98,,2019-01-23 09:44:26,2019-01-23 09:44:26,0.181s,PASSED
delay,Chrome 71.0.3578.98,,2019-01-23 09:44:26,2019-01-23 09:44:28,2.000s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Verify_Insert,Chrome 71.0.3578.98,,2019-01-23 09:44:28,2019-01-23 09:44:29,0.361s,ERROR
pk_Functions.CS_ValidateSearchParameters.ValidateSearchParameters,Chrome 71.0.3578.98,,2019-01-23 09:44:28,2019-01-23 09:44:29,0.322s,FAILED
,,,,,,
Test Cases/Event Group Management/TC_Verify_Insert,Chrome 71.0.3578.98,,2019-01-23 09:44:29,2019-01-23 09:44:29,0.154s,ERROR
pk_Functions.CS_ValidateSearchParameters.ValidateSearchParameters,Chrome 71.0.3578.98,,2019-01-23 09:44:29,2019-01-23 09:44:29,0.141s,FAILED
,,,,,,
Test Cases/Event Group Management/TC_Verify_Insert,Chrome 71.0.3578.98,,2019-01-23 09:44:29,2019-01-23 09:44:29,0.247s,ERROR
pk_Functions.CS_ValidateSearchParameters.ValidateSearchParameters,Chrome 71.0.3578.98,,2019-01-23 09:44:29,2019-01-23 09:44:29,0.237s,FAILED
,,,,,,
Test Cases/Event Group Management/TC_Verify_Insert,Chrome 71.0.3578.98,,2019-01-23 09:44:29,2019-01-23 09:44:31,2.349s,PASSED
pk_Functions.CS_ValidateSearchParameters.ValidateSearchParameters,Chrome 71.0.3578.98,,2019-01-23 09:44:29,2019-01-23 09:44:29,0.337s,PASSED
delay,Chrome 71.0.3578.98,,2019-01-23 09:44:29,2019-01-23 09:44:31,2.001s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Delete,Chrome 71.0.3578.98,,2019-01-23 09:44:31,2019-01-23 09:44:44,12.713s,PASSED
pk_Functions.CS_SelectRecordFromWebtable_IPO.SelectRecordFromWebtableFun,Chrome 71.0.3578.98,,2019-01-23 09:44:32,2019-01-23 09:44:40,8.217s,PASSED
delay,Chrome 71.0.3578.98,,2019-01-23 09:44:40,2019-01-23 09:44:42,2.002s,PASSED
pk_Functions.CS_SpecificPageData.DataFun,Chrome 71.0.3578.98,,2019-01-23 09:44:42,2019-01-23 09:44:42,0.245s,PASSED
delay,Chrome 71.0.3578.98,,2019-01-23 09:44:42,2019-01-23 09:44:44,2.002s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Delete,Chrome 71.0.3578.98,,2019-01-23 09:44:44,2019-01-23 09:44:57,12.569s,PASSED
pk_Functions.CS_SelectRecordFromWebtable_IPO.SelectRecordFromWebtableFun,Chrome 71.0.3578.98,,2019-01-23 09:44:44,2019-01-23 09:44:52,8.367s,PASSED
delay,Chrome 71.0.3578.98,,2019-01-23 09:44:52,2019-01-23 09:44:54,2.002s,PASSED
pk_Functions.CS_SpecificPageData.DataFun,Chrome 71.0.3578.98,,2019-01-23 09:44:54,2019-01-23 09:44:55,0.189s,PASSED
delay,Chrome 71.0.3578.98,,2019-01-23 09:44:55,2019-01-23 09:44:57,2.002s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Delete,Chrome 71.0.3578.98,,2019-01-23 09:44:57,2019-01-23 09:45:09,12.477s,PASSED
pk_Functions.CS_SelectRecordFromWebtable_IPO.SelectRecordFromWebtableFun,Chrome 71.0.3578.98,,2019-01-23 09:44:57,2019-01-23 09:45:05,8.203s,PASSED
delay,Chrome 71.0.3578.98,,2019-01-23 09:45:05,2019-01-23 09:45:07,2.002s,PASSED
pk_Functions.CS_SpecificPageData.DataFun,Chrome 71.0.3578.98,,2019-01-23 09:45:07,2019-01-23 09:45:07,0.250s,PASSED
delay,Chrome 71.0.3578.98,,2019-01-23 09:45:07,2019-01-23 09:45:09,2.002s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Delete,Chrome 71.0.3578.98,,2019-01-23 09:45:09,2019-01-23 09:45:22,12.606s,PASSED
pk_Functions.CS_SelectRecordFromWebtable_IPO.SelectRecordFromWebtableFun,Chrome 71.0.3578.98,,2019-01-23 09:45:09,2019-01-23 09:45:17,8.269s,PASSED
delay,Chrome 71.0.3578.98,,2019-01-23 09:45:17,2019-01-23 09:45:19,2.003s,PASSED
pk_Functions.CS_SpecificPageData.DataFun,Chrome 71.0.3578.98,,2019-01-23 09:45:19,2019-01-23 09:45:20,0.317s,PASSED
delay,Chrome 71.0.3578.98,,2019-01-23 09:45:20,2019-01-23 09:45:22,2.001s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Delete,Chrome 71.0.3578.98,,2019-01-23 09:45:22,2019-01-23 09:45:34,12.590s,PASSED
pk_Functions.CS_SelectRecordFromWebtable_IPO.SelectRecordFromWebtableFun,Chrome 71.0.3578.98,,2019-01-23 09:45:22,2019-01-23 09:45:30,8.364s,PASSED
delay,Chrome 71.0.3578.98,,2019-01-23 09:45:30,2019-01-23 09:45:32,2.001s,PASSED
pk_Functions.CS_SpecificPageData.DataFun,Chrome 71.0.3578.98,,2019-01-23 09:45:32,2019-01-23 09:45:32,0.208s,PASSED
delay,Chrome 71.0.3578.98,,2019-01-23 09:45:32,2019-01-23 09:45:34,2.002s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Verify_Delete,Chrome 71.0.3578.98,,2019-01-23 09:45:34,2019-01-23 09:45:35,0.274s,ERROR
pk_Functions.CS_ValidateSearchParameters.ValidateSearchParameters,Chrome 71.0.3578.98,,2019-01-23 09:45:34,2019-01-23 09:45:34,0.011s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Verify_Delete,Chrome 71.0.3578.98,,2019-01-23 09:45:35,2019-01-23 09:45:35,0.010s,ERROR
pk_Functions.CS_ValidateSearchParameters.ValidateSearchParameters,Chrome 71.0.3578.98,,2019-01-23 09:45:35,2019-01-23 09:45:35,0.000s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Verify_Delete,Chrome 71.0.3578.98,,2019-01-23 09:45:35,2019-01-23 09:45:35,0.000s,ERROR
pk_Functions.CS_ValidateSearchParameters.ValidateSearchParameters,Chrome 71.0.3578.98,,2019-01-23 09:45:35,2019-01-23 09:45:35,0.000s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Verify_Delete,Chrome 71.0.3578.98,,2019-01-23 09:45:35,2019-01-23 09:45:35,0.017s,ERROR
pk_Functions.CS_ValidateSearchParameters.ValidateSearchParameters,Chrome 71.0.3578.98,,2019-01-23 09:45:35,2019-01-23 09:45:35,0.000s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Verify_Delete,Chrome 71.0.3578.98,,2019-01-23 09:45:35,2019-01-23 09:45:35,0.022s,ERROR
pk_Functions.CS_ValidateSearchParameters.ValidateSearchParameters,Chrome 71.0.3578.98,,2019-01-23 09:45:35,2019-01-23 09:45:35,0.001s,PASSED
