Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TS_EGMFullScenario,Chrome 71.0.3578.98,,2019-02-14 12:29:31,2019-02-14 12:31:05,1m - 34.336s,FAILED
,,,,,,
Test Cases/TC_Login,Chrome 71.0.3578.98,,2019-02-14 12:29:31,2019-02-14 12:29:46,14.401s,PASSED
"pk_Functions.CS_Login.LoginFun(findTestObject(null), ""http://192.168.0.190:8080/mof/#/"", findTestObject(""Login/Username""), findTestObject(""Login/Password""), ""AAttia"", ""123"", findTestObject(""Login/Login""))",Chrome 71.0.3578.98,,2019-02-14 12:29:32,2019-02-14 12:29:46,13.962s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Select_Screen,Chrome 71.0.3578.98,,2019-02-14 12:29:46,2019-02-14 12:29:55,8.913s,PASSED
"click(findTestObject(""NE_SideMenu""))",Chrome 71.0.3578.98,,2019-02-14 12:29:46,2019-02-14 12:29:51,5.277s,PASSED
"click(findTestObject(""NE_EventGroupManagement""))",Chrome 71.0.3578.98,,2019-02-14 12:29:51,2019-02-14 12:29:51,0.088s,PASSED
"click(findTestObject(""Event Group Managemnt/BTN_Search""))",Chrome 71.0.3578.98,,2019-02-14 12:29:51,2019-02-14 12:29:52,1.123s,PASSED
delay(2),Chrome 71.0.3578.98,,2019-02-14 12:29:52,2019-02-14 12:29:55,2.035s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Verify_Insert,Chrome 71.0.3578.98,,2019-02-14 12:29:55,2019-02-14 12:30:27,32.889s,FAILED
"if (search == ""SearchYes"")",Chrome 71.0.3578.98,,2019-02-14 12:29:55,2019-02-14 12:30:27,32.466s,FAILED
,,,,,,
Test Cases/Event Group Management/TC_Verify_Insert,Chrome 71.0.3578.98,,2019-02-14 12:30:27,2019-02-14 12:30:59,31.608s,FAILED
"if (search == ""SearchYes"")",Chrome 71.0.3578.98,,2019-02-14 12:30:27,2019-02-14 12:30:59,31.595s,FAILED
,,,,,,
Test Cases/Event Group Management/TC_Verify_Insert,Chrome 71.0.3578.98,,2019-02-14 12:30:59,2019-02-14 12:31:01,2.019s,PASSED
"if (search == ""SearchYes"")",Chrome 71.0.3578.98,,2019-02-14 12:30:59,2019-02-14 12:30:59,0.000s,PASSED
delay(2),Chrome 71.0.3578.98,,2019-02-14 12:30:59,2019-02-14 12:31:01,2.002s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Verify_Insert,Chrome 71.0.3578.98,,2019-02-14 12:31:01,2019-02-14 12:31:03,2.026s,PASSED
"if (search == ""SearchYes"")",Chrome 71.0.3578.98,,2019-02-14 12:31:01,2019-02-14 12:31:01,0.000s,PASSED
delay(2),Chrome 71.0.3578.98,,2019-02-14 12:31:01,2019-02-14 12:31:03,2.001s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Verify_Insert,Chrome 71.0.3578.98,,2019-02-14 12:31:03,2019-02-14 12:31:05,2.051s,PASSED
"if (search == ""SearchYes"")",Chrome 71.0.3578.98,,2019-02-14 12:31:03,2019-02-14 12:31:03,0.000s,PASSED
delay(2),Chrome 71.0.3578.98,,2019-02-14 12:31:03,2019-02-14 12:31:05,2.011s,PASSED
