Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TS_Event Group Management (1),Chrome 71.0.3578.98,,2019-01-28 14:13:27,2019-01-28 14:16:01,2m - 33.585s,FAILED
,,,,,,
Test Cases/TC_Login,Chrome 71.0.3578.98,,2019-01-28 14:13:28,2019-01-28 14:13:44,15.538s,PASSED
pk_Functions.CS_Login.LoginFun,Chrome 71.0.3578.98,,2019-01-28 14:13:29,2019-01-28 14:13:44,14.908s,PASSED
,,,,,,
Test Cases/Event Group Management/TC_Insert,Chrome 71.0.3578.98,,2019-01-28 14:13:44,2019-01-28 14:13:52,7.891s,FAILED
delay,Chrome 71.0.3578.98,,2019-01-28 14:13:44,2019-01-28 14:13:45,1.030s,PASSED
click,Chrome 71.0.3578.98,,2019-01-28 14:13:45,2019-01-28 14:13:45,0.134s,PASSED
click,Chrome 71.0.3578.98,,2019-01-28 14:13:45,2019-01-28 14:13:45,0.093s,PASSED
click,Chrome 71.0.3578.98,,2019-01-28 14:13:45,2019-01-28 14:13:46,0.652s,PASSED
pk_Functions.CS_AllPageData.AllPageDataFun,Chrome 71.0.3578.98,,2019-01-28 14:13:46,2019-01-28 14:13:51,5.137s,PASSED
click,Chrome 71.0.3578.98,,2019-01-28 14:13:51,2019-01-28 14:13:51,0.081s,PASSED
click,Chrome 71.0.3578.98,,2019-01-28 14:13:51,2019-01-28 14:13:51,0.409s,FAILED
,,,,,,
Test Cases/Event Group Management/TC_Insert,Chrome 71.0.3578.98,,2019-01-28 14:13:52,2019-01-28 14:14:24,32.790s,FAILED
delay,Chrome 71.0.3578.98,,2019-01-28 14:13:52,2019-01-28 14:13:53,1.015s,PASSED
click,Chrome 71.0.3578.98,,2019-01-28 14:13:53,2019-01-28 14:13:53,0.077s,PASSED
click,Chrome 71.0.3578.98,,2019-01-28 14:13:53,2019-01-28 14:14:24,31.682s,FAILED
,,,,,,
Test Cases/Event Group Management/TC_Insert,Chrome 71.0.3578.98,,2019-01-28 14:14:24,2019-01-28 14:14:26,1.963s,ERROR
delay,Chrome 71.0.3578.98,,2019-01-28 14:14:24,2019-01-28 14:14:25,1.003s,PASSED
click,Chrome 71.0.3578.98,,2019-01-28 14:14:25,2019-01-28 14:14:26,0.154s,PASSED
click,Chrome 71.0.3578.98,,2019-01-28 14:14:26,2019-01-28 14:14:26,0.128s,PASSED
click,Chrome 71.0.3578.98,,2019-01-28 14:14:26,2019-01-28 14:14:26,0.633s,PASSED
pk_Functions.CS_AllPageData.AllPageDataFun,Chrome 71.0.3578.98,,2019-01-28 14:14:26,2019-01-28 14:14:26,0.021s,ERROR
,,,,,,
Test Cases/Event Group Management/TC_Insert,Chrome 71.0.3578.98,,2019-01-28 14:14:26,2019-01-28 14:15:07,40.875s,FAILED
delay,Chrome 71.0.3578.98,,2019-01-28 14:14:26,2019-01-28 14:14:27,1.000s,PASSED
click,Chrome 71.0.3578.98,,2019-01-28 14:14:27,2019-01-28 14:14:27,0.096s,PASSED
click,Chrome 71.0.3578.98,,2019-01-28 14:14:27,2019-01-28 14:15:07,39.768s,FAILED
,,,,,,
Test Cases/Event Group Management/TC_Insert,Chrome 71.0.3578.98,,2019-01-28 14:15:07,2019-01-28 14:15:20,13.072s,FAILED
delay,Chrome 71.0.3578.98,,2019-01-28 14:15:07,2019-01-28 14:15:08,1.003s,PASSED
click,Chrome 71.0.3578.98,,2019-01-28 14:15:08,2019-01-28 14:15:20,12.056s,FAILED
,,,,,,
Test Cases/Event Group Management/TC_Insert,Chrome 71.0.3578.98,,2019-01-28 14:15:20,2019-01-28 14:15:33,13.089s,FAILED
delay,Chrome 71.0.3578.98,,2019-01-28 14:15:20,2019-01-28 14:15:21,1.001s,PASSED
click,Chrome 71.0.3578.98,,2019-01-28 14:15:21,2019-01-28 14:15:33,12.065s,FAILED
,,,,,,
Test Cases/Event Group Management/TC_Insert,Chrome 71.0.3578.98,,2019-01-28 14:15:33,2019-01-28 14:15:46,13.074s,FAILED
delay,Chrome 71.0.3578.98,,2019-01-28 14:15:33,2019-01-28 14:15:34,1.003s,PASSED
click,Chrome 71.0.3578.98,,2019-01-28 14:15:34,2019-01-28 14:15:46,12.047s,FAILED
,,,,,,
Test Cases/Event Group Management/TC_Insert,Chrome 71.0.3578.98,,2019-01-28 14:15:46,2019-01-28 14:15:59,13.063s,FAILED
delay,Chrome 71.0.3578.98,,2019-01-28 14:15:46,2019-01-28 14:15:47,1.003s,PASSED
click,Chrome 71.0.3578.98,,2019-01-28 14:15:47,2019-01-28 14:15:59,12.044s,FAILED
,,,,,,
Test Cases/Event Group Management/TC_Verify_Insert,Chrome 71.0.3578.98,,2019-01-28 14:15:59,2019-01-28 14:16:00,0.549s,ERROR
pk_Functions.CS_ValidateSearchParameters.ValidateSearchParameters,Chrome 71.0.3578.98,,2019-01-28 14:16:00,2019-01-28 14:16:00,0.016s,ERROR
,,,,,,
Test Cases/Event Group Management/TC_Verify_Insert,Chrome 71.0.3578.98,,2019-01-28 14:16:00,2019-01-28 14:16:00,0.024s,ERROR
